Height (m asl),RH (%),Latitude (º),Longitude (º),Pressure (mb),Temperature (K),Wind Direction (º),Wind Speed (m/s)
9905.767582,59.00469,40.11718627,-105.2975839,281.422729,230.079788,178.2615644,11.71273344
9909.768319,59.04966,40.1173011,-105.2975885,281.24115,230.034042,178.0984191,11.75041602
9913.954032,59.23608,40.11741329,-105.2975928,281.067657,229.991562,177.9383727,11.78532083
9918.219904,59.7495575,40.11752348,-105.2975974,280.8819,229.954544,177.782015,11.81725373
9922.180773,60.71059,40.11763052,-105.2976039,280.71936,229.914352,177.6299561,11.84602076
9925.817297,62.2061768,40.1177356,-105.2976102,280.571777,229.870148,177.4829591,11.871482
9929.236763,63.91668,40.11784065,-105.2976151,280.43103,229.825012,177.3418576,11.89364455
9932.71278,65.0793152,40.11794553,-105.2976186,280.290283,229.781052,177.2076956,11.9126278
9936.393255,65.58178,40.11805034,-105.2976231,280.1297,229.741058,177.0819539,11.92851806
9940.126046,65.70121,40.11815712,-105.2976298,279.975677,229.700012,176.9664515,11.94130977
9943.999545,65.70756,40.11826584,-105.2976392,279.81488,229.654541,176.8630981,11.95098169
9948.021223,65.62767,40.11837583,-105.2976503,279.6455,229.612976,176.773569,11.9575865
9951.978132,65.42236,40.11848832,-105.297662,279.491425,229.5775,176.6989532,11.96124911
9956.326159,64.9062042,40.1186004,-105.2976729,279.305328,229.542862,176.6397325,11.96214145
9960.812658,64.0461349,40.11871125,-105.2976823,279.109467,229.51059,176.5959634,11.96050374
9965.155537,63.0179939,40.11882068,-105.2976911,278.950623,229.478668,176.5675379,11.95662076
9969.660492,61.9288673,40.11892723,-105.2977005,278.768463,229.443176,176.5541263,11.95079797
9974.283621,61.1855354,40.11903215,-105.2977105,278.542236,229.4121,176.5550649,11.94339152
9978.141311,60.99527,40.1191401,-105.2977206,278.4033,229.391251,176.5695254,11.93478921
9981.622234,61.1740723,40.11924823,-105.2977325,278.274353,229.3727,176.5967065,11.92532504
9985.12058,61.38748,40.11935374,-105.2977471,278.113464,229.341614,176.6357391,11.91526211
9988.682187,61.5538559,40.11945806,-105.2977629,277.9599,229.307587,176.6856967,11.90481405
9992.200496,61.81604,40.11956383,-105.2977784,277.825348,229.268784,176.745627,11.8942064
9995.980695,62.2183952,40.1196708,-105.297793,277.689758,229.228989,176.814303,11.88370371
10000.27937,62.690136,40.11977851,-105.2978065,277.4892,229.192261,176.8898361,11.87356833
10004.35941,63.1295052,40.11989052,-105.2978195,277.295074,229.160522,176.9696022,11.86400301
10007.46718,63.4201126,40.1200055,-105.2978336,277.1969,229.132858,177.050641,11.85513822
10010.42403,63.5375366,40.12011725,-105.2978472,277.084229,229.106232,177.1301988,11.8470341
10013.67784,63.62711,40.12022357,-105.2978569,276.940918,229.071381,177.2060041,11.83971732
10017.32367,63.8113022,40.12032482,-105.2978607,276.783966,229.0253,177.2762034,11.83325431
10021.22539,64.19121,40.12042402,-105.2978585,276.6277,228.969421,177.339047,11.82776343
10025.38706,64.83826,40.12052382,-105.2978526,276.45813,228.9105,177.3926657,11.82334935
10029.64399,65.69461,40.12062598,-105.2978454,276.281677,228.853058,177.435237,11.8200132
10033.7718,66.45303,40.12073086,-105.2978395,276.108246,228.795334,177.4654436,11.81764593
10037.73138,66.96159,40.12083669,-105.2978358,275.94812,228.738251,177.4826564,11.81608737
10041.51032,67.2105,40.120943,-105.2978353,275.798035,228.691437,177.486694,11.8151866
10045.28003,67.20369,40.12104944,-105.297838,275.646729,228.661972,177.4775811,11.81480322
10049.08404,66.99662,40.12115627,-105.297842,275.480377,228.642792,177.4555655,11.81479154
10052.85681,66.651474,40.12126429,-105.2978467,275.3136,228.618713,177.4211346,11.81499168
10056.5174,66.12598,40.12137549,-105.2978519,275.183746,228.581024,177.3748876,11.81522932
10060.63622,65.42383,40.12148715,-105.297858,275.027771,228.536942,177.3174472,11.81530982
10065.395,64.64196,40.12159594,-105.2978648,274.825,228.50647,177.2497101,11.81505719
10070.25954,63.8558731,40.12170247,-105.2978698,274.598816,228.498932,177.1729961,11.81435675
10074.36252,63.1739159,40.12181038,-105.2978719,274.42746,228.487579,177.0888961,11.81314401
10077.77881,62.78386,40.12191896,-105.2978749,274.315674,228.4635,176.9990266,11.81136189
10081.33288,62.7215462,40.12202494,-105.2978806,274.1871,228.425934,176.9050253,11.80895286
10085.68206,62.938,40.12212596,-105.2978903,274.004333,228.3837,176.8088185,11.80585621
10090.45138,63.3124542,40.12222456,-105.2979038,273.775116,228.347122,176.7126873,11.80203164
10094.63178,63.749794,40.12232716,-105.2979187,273.597076,228.3181,176.6187359,11.7974647
10097.89655,64.19862,40.12243648,-105.2979335,273.4962,228.28952,176.5284256,11.79215377
10101.07461,64.60919,40.12254706,-105.2979482,273.374725,228.255325,176.4425514,11.78609412
10104.65368,65.03748,40.12265553,-105.2979635,273.2234,228.216812,176.3614653,11.77930393
10108.62532,65.59135,40.1227622,-105.2979795,273.033234,228.178192,176.2852555,11.77183623
10112.41326,66.21916,40.12287076,-105.2979956,272.887939,228.1391,176.213952,11.76376408
10116.03818,66.78105,40.12298014,-105.298012,272.762878,228.097,176.1476963,11.75518276
10120.07001,67.272,40.12308579,-105.2980274,272.591431,228.055008,176.0866461,11.74623643
10124.25093,67.71197,40.12318897,-105.2980381,272.410126,228.02002,176.0306864,11.73710528
10128.23398,68.1415,40.12329197,-105.298045,272.243927,227.992783,175.9794729,11.72797189
10131.73189,68.701416,40.12339711,-105.2980515,272.116882,227.966949,175.93254,11.71897944
10135.19519,69.67403,40.12350215,-105.2980577,271.962952,227.9364,175.8892268,11.71022122
10138.65302,71.22481,40.12360738,-105.2980636,271.82312,227.900375,175.848723,11.70179987
10142.50304,73.12428,40.12370923,-105.2980711,271.68457,227.861649,175.8102574,11.6938523
10147.1114,74.94515,40.12380638,-105.2980799,271.502625,227.8236,175.7731221,11.6864805
10152.37103,76.33283,40.1238996,-105.2980892,271.271118,227.787872,175.7366209,11.67972746
10157.39703,77.05621,40.12399514,-105.2980976,271.045349,227.752945,175.7001132,11.67363798
10161.38938,77.05457,40.12409824,-105.2981026,270.902344,227.715363,175.663153,11.66830155
10164.8201,76.55426,40.12420483,-105.2981051,270.789246,227.672165,175.625451,11.66384573
10168.54147,76.00586,40.12430677,-105.2981084,270.626648,227.624924,175.5865932,11.66042908
10172.4965,75.7088242,40.12440758,-105.2981133,270.4556,227.581131,175.5460416,11.65822157
10176.47003,75.59863,40.12451028,-105.2981205,270.293579,227.547714,175.5034472,11.6573266
10180.31656,75.404686,40.12461564,-105.2981306,270.142029,227.523026,175.4587544,11.65769563
10184.06787,75.19281,40.12472283,-105.2981433,269.994019,227.49826,175.4121887,11.6591561
10187.84291,75.02372,40.12482931,-105.2981592,269.8408,227.465652,175.3645001,11.66153129
10191.63125,74.90203,40.12493372,-105.2981782,269.6857,227.424377,175.3170097,11.66472637
10195.38264,74.87113,40.12503637,-105.2981982,269.534729,227.379257,175.2711018,11.66869645
10199.06474,74.90606,40.12513835,-105.2982166,269.3849,227.337326,175.2277481,11.67336515
10202.61847,74.9693756,40.12524012,-105.2982334,269.2386,227.301163,175.1875308,11.67861406
10206.16438,74.98079,40.12534235,-105.2982475,269.101471,227.268356,175.1509999,11.68431812
10209.86885,74.89164,40.12544439,-105.2982584,268.954,227.238251,175.1187655,11.69036817
10213.81714,74.74999,40.12554739,-105.2982664,268.797974,227.212982,175.0911533,11.69670441
10217.89145,74.61159,40.12565265,-105.298273,268.6284,227.190811,175.0681649,11.7032771
10221.73368,74.4432,40.12575958,-105.2982812,268.45874,227.164124,175.0498446,11.70996891
10225.04189,74.2870941,40.12586556,-105.2982934,268.336731,227.127426,175.0363692,11.71659489
10228.19709,74.40911,40.12597082,-105.2983069,268.2172,227.084991,175.0277859,11.72296878
10231.61589,74.69116,40.12607719,-105.2983199,268.087646,227.046158,175.0239497,11.72893172
10235.63112,75.05332,40.12618563,-105.2983328,267.918884,227.015335,175.0247658,11.73434228
10239.95295,75.4976349,40.126296,-105.2983439,267.728851,226.98909,175.0302792,11.73906659
10243.87929,75.8995056,40.12640582,-105.2983556,267.583984,226.96228,175.0404349,11.74297911
10247.51508,76.1760559,40.12651339,-105.2983676,267.440582,226.93251,175.0548581,11.74595137
10250.85392,76.40557,40.12661824,-105.2983793,267.2986,226.89859,175.0729246,11.74783342
10253.9201,76.68083,40.12671983,-105.2983913,267.179932,226.859558,175.093812,11.74849152
10257.03848,76.95414,40.12681902,-105.2984029,267.0631,226.815933,175.1164562,11.74786554
10260.50888,77.19593,40.12691776,-105.2984122,266.9208,226.771652,175.1397564,11.74592954
10264.24841,77.39143,40.12701842,-105.2984184,266.765717,226.73233,175.1627851,11.74263096
10267.97165,77.5148544,40.12712324,-105.2984235,266.609467,226.699127,175.1847949,11.73796214
10271.45233,77.51363,40.12723227,-105.2984313,266.472015,226.666428,175.2050914,11.73203048
10274.75943,77.32801,40.12734211,-105.2984453,266.3477,226.627029,175.2228684,11.72498227
10278.37171,76.93332,40.1274521,-105.2984615,266.204773,226.578491,175.2372077,11.71689368
10282.4415,76.3540649,40.12756189,-105.298479,266.04425,226.526779,175.2472999,11.70777348
10286.92809,75.643425,40.12767,-105.2984979,265.864075,226.483551,175.2526513,11.69763345
10291.49556,74.88454,40.12777589,-105.298517,265.674957,226.456451,175.253033,11.68652306
10295.6162,74.16037,40.12788152,-105.2985352,265.497467,226.4409,175.2482735,11.67452328
10299.02765,73.49843,40.12798816,-105.2985511,265.37384,226.424179,175.2381483,11.66175673
10302.22122,72.89174,40.12809304,-105.2985631,265.260529,226.399124,175.222357,11.64839781
10305.82751,72.3264542,40.1281937,-105.2985716,265.120148,226.369751,175.200443,11.63463794
10309.91404,71.76419,40.12828916,-105.2985773,264.9486,226.343536,175.1718357,11.62065886
10314.08256,71.14593,40.12838241,-105.298581,264.7602,226.321,175.1360898,11.60663904
10317.52533,70.45329,40.12847907,-105.2985839,264.629944,226.297211,175.0930288,11.59277837
10320.46332,69.7494659,40.12857906,-105.2985876,264.528473,226.271744,175.0426824,11.57929497
10323.41141,69.11471,40.12868224,-105.2985925,264.416931,226.248474,174.9852036,11.56641279
10326.82037,68.60413,40.12878997,-105.298598,264.2725,226.2276,174.9208215,11.55435578
10330.52691,68.27834,40.12889988,-105.2986063,264.114319,226.206741,174.8499078,11.54334939
10334.26729,68.17456,40.12900988,-105.2986186,263.965881,226.183655,174.7729773,11.53357223
10338.07954,68.27137,40.12911877,-105.2986351,263.829468,226.155853,174.6905601,11.52512931
10342.0959,68.51248,40.12922393,-105.2986543,263.672577,226.1222,174.6029329,11.5180851
10346.23787,68.8437042,40.12932472,-105.2986731,263.5019,226.085632,174.5101149,11.51250214
10350.20708,69.2216,40.12942283,-105.29869,263.327881,226.049927,174.4120975,11.50844276
10353.47164,69.59461,40.12952106,-105.2987062,263.200836,226.017,174.308977,11.50596422
10356.23942,69.90174,40.12962203,-105.2987201,263.121,225.9873,174.2008356,11.50512269
10359.48711,70.102684,40.1297246,-105.2987288,262.981842,225.959946,174.0878133,11.50596635
10363.08093,70.22032,40.12982406,-105.2987373,262.823517,225.932327,173.9703236,11.50851204
10366.62898,70.31869,40.12992032,-105.2987494,262.688446,225.902191,173.8491916,11.51275739
10370.29763,70.4407654,40.13001817,-105.2987633,262.54126,225.86731,173.7254738,11.51869067
10373.89512,70.59096,40.13011633,-105.2987797,262.4037,225.828278,173.6001639,11.5262678
10377.63511,70.74912,40.13021368,-105.2987981,262.267334,225.7907,173.4739994,11.53537582
10381.68411,70.89432,40.13031238,-105.2988164,262.093536,225.75946,173.3474885,11.54583037
10385.70516,70.99323,40.13041522,-105.2988339,261.923523,225.732468,173.2210138,11.55742975
10389.31436,70.98111,40.1305232,-105.2988508,261.801025,225.705215,173.0948094,11.57001918
10392.93923,70.79849,40.13063194,-105.2988694,261.6547,225.676056,172.9688785,11.5835044
10396.66009,70.45024,40.13074039,-105.298889,261.504456,225.646011,172.8432251,11.59779206
10400.46733,69.98864,40.13084718,-105.298909,261.353333,225.616364,172.7182982,11.61280096
10404.21163,69.4463,40.13095147,-105.2989286,261.213623,225.588348,172.594967,11.62847929
10407.97863,68.84088,40.13105217,-105.2989479,261.063049,225.563049,172.4739603,11.64481072
10411.61604,68.22597,40.13115182,-105.2989653,260.899384,225.541,172.3554212,11.66180662
10414.70751,67.6755142,40.13125452,-105.298981,260.79007,225.520233,172.2390727,11.67944295
10417.75681,67.24537,40.1313576,-105.2989974,260.688232,225.496414,172.1247093,11.69749963
10421.28635,66.98489,40.13145858,-105.2990148,260.538849,225.4664,172.0125791,11.71569271
10425.25011,66.92044,40.13156027,-105.2990331,260.372925,225.431381,171.9031709,11.73386466
10429.25664,67.01663,40.13166551,-105.2990526,260.215363,225.395584,171.7967411,11.75197164
10433.1074,67.20119,40.1317747,-105.2990726,260.075439,225.3617,171.693077,11.76994679
10436.9387,67.39796,40.13188688,-105.2990927,259.9244,225.328491,171.5918577,11.78764833
10440.73792,67.55926,40.13200101,-105.2991118,259.75708,225.291321,171.4932015,11.8049166
10444.15285,67.67584,40.13211384,-105.2991301,259.6363,225.248184,171.3974753,11.82163783
10447.6863,67.75171,40.13222169,-105.299151,259.5082,225.203064,171.3045402,11.8377405
10451.69782,67.80595,40.13232452,-105.2991758,259.3426,225.16,171.2134935,11.85315171
10455.99267,67.88143,40.13242607,-105.2992022,259.169556,225.11554,171.1232131,11.867809
10460.36328,68.0208,40.13252595,-105.2992287,259.002441,225.062759,171.0329609,11.88167881
10464.60731,68.23001,40.13262475,-105.2992537,258.837555,225.001511,170.9423293,11.89470716
10468.49935,68.46341,40.13272321,-105.2992781,258.68335,224.9401,170.8507101,11.90674676
10472.01552,68.65658,40.13282351,-105.2993021,258.541,224.886368,170.757246,11.9175247
10475.0749,68.77632,40.1329273,-105.2993246,258.417084,224.841858,170.6612994,11.92668171
10478.0198,68.831955,40.13303595,-105.2993444,258.319031,224.803238,170.5624794,11.93390567
10481.53185,68.840065,40.13314609,-105.2993635,258.181335,224.7681,170.4602187,11.93903821
10485.75605,68.80889,40.13325491,-105.2993837,258.005127,224.737,170.3538169,11.94206647
10490.31069,68.74705,40.1333611,-105.2994067,257.833557,224.710938,170.2429005,11.94305905
10495.01384,68.67622,40.13346764,-105.2994313,257.639679,224.6871,170.1273185,11.94210258
10499.1893,68.6192,40.13357588,-105.299456,257.484161,224.660187,170.0066676,11.93928767
10502.94731,68.578064,40.13368725,-105.2994782,257.340851,224.62915,169.8802681,11.93472805
10506.24933,68.55138,40.13380024,-105.2994997,257.203522,224.600159,169.7476399,11.92854487
10509.15418,68.55353,40.13391241,-105.2995225,257.094879,224.578751,169.608698,11.92086422
10512.22312,68.60711,40.13402232,-105.2995463,256.9769,224.5616,169.463441,11.91186933
10515.826,68.73102,40.13413142,-105.2995704,256.837128,224.539169,169.3118828,11.90181022
10519.98699,68.95492,40.13423737,-105.2995972,256.692963,224.504623,169.1543912,11.89093844
10524.81506,69.32697,40.13434137,-105.2996235,256.487579,224.45636,168.9916793,11.87951624
10529.36922,69.86676,40.13444664,-105.2996476,256.284454,224.39769,168.8244136,11.86789012
10532.69497,70.52266,40.13455816,-105.299668,256.171967,224.337753,168.6531615,11.85644286
10535.27445,71.19021,40.13467218,-105.2996895,256.0928,224.289291,168.478726,11.84548638
10538.03152,71.76661,40.13478301,-105.2997166,255.982269,224.260712,168.3022925,11.83527169
10541.28958,72.18778,40.13488973,-105.2997472,255.848557,224.248459,168.1252507,11.82607948
10544.9384,72.43288,40.13499221,-105.2997781,255.702881,224.240463,167.9491071,11.81823508
10548.65483,72.5213547,40.13508855,-105.2998109,255.55394,224.226089,167.7754088,11.81203727
10552.20821,72.5049,40.13518128,-105.2998448,255.416275,224.2022,167.6054759,11.80773467
10555.5265,72.4558945,40.13527548,-105.2998765,255.292908,224.171432,167.4402587,11.805586
10558.88714,72.44841,40.13537102,-105.2999067,255.1728,224.136353,167.2803899,11.80586192
10562.54401,72.5218048,40.13546686,-105.299936,255.027054,224.09697,167.1262388,11.8087373
10566.37039,72.67843,40.13556345,-105.2999646,254.86264,224.0525,166.9780767,11.81422288
10569.98255,72.91277,40.13566281,-105.2999929,254.728867,224.0032,166.8363326,11.82220158
10573.48737,73.16831,40.13576501,-105.3000236,254.603531,223.9532,166.7016241,11.83252204
10577.04584,73.33663,40.13586983,-105.3000584,254.471481,223.910187,166.5743897,11.8450191
10580.85323,73.35647,40.13597532,-105.3000968,254.3088,223.87999,166.4545142,11.85949836
10584.59221,73.2264557,40.13608182,-105.3001366,254.15361,223.860733,166.3414566,11.87570824
10587.85244,72.9397049,40.13618823,-105.300178,254.0486,223.843948,166.2346431,11.89337768
10591.4085,72.455864,40.13629131,-105.3002194,253.922714,223.82373,166.133493,11.91226262
10595.39724,71.7503052,40.13639226,-105.3002576,253.745392,223.800217,166.037171,11.93215965
10599.19826,70.8947754,40.13649408,-105.3002913,253.598373,223.776154,165.9445539,11.95285132
10602.66962,70.0366058,40.1365952,-105.3003256,253.476959,223.753418,165.8545576,11.9740724
10606.08662,69.28701,40.13669751,-105.3003611,253.3271,223.7325,165.766366,11.99554422
10609.1656,68.6762543,40.13680447,-105.3003963,253.228485,223.71106,165.6792127,12.01702274
